lat,lon,rate
-27.5177310988974,-51.37039458288082,1852.223049
-27.517392792368195,-51.3770024957072,1768.8018
-27.517392792368195,-51.376141129830806,1768.8018
-27.517676533328178,-51.37605499309666,1750.263745
-27.517676533328178,-51.37595655127001,1713.187635
-27.517676533328178,-51.37589502513598,1685.380552
-27.517676533328178,-51.37128056508391,1889.299159
-27.517283661229737,-51.371095986901594,1917.106242
-27.517676533328178,-51.37091140827973,1889.299159
-27.51758922841741,-51.37039458886379,1889.299159
-27.517676533328178,-51.37029614693945,1852.223049
-27.517381879254344,-51.37706402439314,1768.8018
-27.517360053026653,-51.37607960674931,1768.8018
-27.51760014153125,-51.37599347009452,1750.263745
-27.51762196775894,-51.37589502829228,1713.187635
-27.51762196775894,-51.37583350218879,1685.380552
-27.517229095660515,-51.371268266224625,1917.106242
-27.517294574343577,-51.37103446629874,1917.106242
-27.517381879254344,-51.370837583158256,1917.106242
-27.51762196775894,-51.37064069906539,1889.299159
-27.517556489075872,-51.37029615291019,1889.299159
-27.51762196775894,-51.370234626770056,1852.223049
-27.517414618595883,-51.37589503153406,1750.263745
-27.517545575962025,-51.37583350538781,1713.187635
-27.517283661229737,-51.37097294576913,1917.106242
-27.517480097278955,-51.37064070492621,1917.106242
-27.517545575962025,-51.37023463274689,1889.299159
-27.517338226798966,-51.37712555555161,1768.8018
-27.517316400571282,-51.376018086799675,1768.8018
-27.517512836620494,-51.37595656064733,1750.263745
-27.517469184165115,-51.37577198254439,1713.187635
-27.51711996452206,-51.37140363372564,1917.106242
-27.517469184165115,-51.37054226893596,1917.106242
-27.517512836620494,-51.370480742869084,1889.299159
-27.517327313685122,-51.377187084084895,1768.8018
-27.517327313685122,-51.37595656384635,1768.8018
-27.517392792368195,-51.37583351178587,1750.263745
-27.517436444823574,-51.37571045973759,1685.380552
-27.51706539895283,-51.371465165122174,1917.106242
-27.517436444823574,-51.37048074872378,1917.106242
-27.517338226798966,-51.37724861254492,1768.8018
-27.5170108333836,-51.37152669645765,1917.106242
-27.517403705482042,-51.37041922857263,1917.106242
-27.517403705482042,-51.37035770259123,1889.299159
-27.517327313685122,-51.375747381828226,1703.918607
-27.517207269432824,-51.37731014344691,1731.72569
-27.51696718092822,-51.371588232988415,1917.106242
-27.517207269432824,-51.37066534404882,1917.106242
-27.517196356318976,-51.377371671766504,1731.72569
-27.517174530091285,-51.37583352453301,1731.72569
-27.51724000877436,-51.375771998606545,1731.72569
-27.517196356318976,-51.37571047274114,1703.918607
-27.517141790749747,-51.37743320004946,1703.918607
-27.517119964522056,-51.37724862248376,1731.72569
-27.517119964522056,-51.37577200186047,1703.918607
-27.51694535470053,-51.3716497693848,1917.106242
-27.517065398952827,-51.3758950567353,1731.72569
-27.51705448583898,-51.377494730621734,1666.842497
-27.51705448583898,-51.377371679025224,1703.918607
-27.51703265961129,-51.37718710164266,1731.72569
-27.517010833383598,-51.37595658568979,1731.72569
-27.516999920269757,-51.377556258752044,1629.766386
-27.516999920269757,-51.37743320721658,1666.842497
-27.516999920269757,-51.377310155681116,1703.918607
-27.516978094042067,-51.37712557839014,1731.72569
-27.516978094042067,-51.37583353726781,1703.918607
-27.51675983176516,-51.37183436248743,1889.299159
-27.516934441586688,-51.37174822637597,1917.106242
-27.516967180928226,-51.37761778680908,1601.959304
-27.516967180928226,-51.37749473533468,1629.766386
-27.516945354700532,-51.37737168387248,1666.842497
-27.516945354700532,-51.377248632398064,1703.918607
-27.516945354700532,-51.37706405518645,1731.72569
-27.516945354700532,-51.37601811765394,1731.72569
-27.516748918651313,-51.37189589337102,1889.299159
-27.516945354700532,-51.37088687119537,1917.106242
-27.516967180928226,-51.370788429979214,1917.106242
-27.51691261535899,-51.37767931481729,1537.07611
-27.51691261535899,-51.3776177891106,1564.883193
-27.51691261535899,-51.37753165313346,1601.959304
-27.51691261535899,-51.37743321199057,1629.766386
-27.51691261535899,-51.3773101605772,1666.842497
-27.51691261535899,-51.377187109163835,1703.918607
-27.5168907891313,-51.376977921797746,1731.72569
-27.5168907891313,-51.3761165619042,1731.72569
-27.5168907891313,-51.375895069335726,1703.918607
-27.51673800553747,-51.37195742419353,1889.299159
-27.51670526619593,-51.377716232677116,1500.0
-27.516858049789768,-51.37761779141213,1537.07611
-27.516858049789768,-51.37753165547771,1564.883193
-27.516858049789768,-51.37743321438364,1601.959304
-27.516858049789768,-51.37734707844925,1629.766386
-27.516858049789768,-51.377224027096915,1666.842497
-27.516858049789768,-51.37710097574461,1703.918607
-27.516836223562073,-51.376854873064396,1731.72569
-27.516858049789768,-51.37663338065464,1768.8018
-27.516836223562073,-51.37623961630281,1731.72569
-27.516858049789768,-51.37599351357376,1703.918607
-27.516858049789768,-51.37583354680354,1666.842497
-27.516770744879004,-51.37201895493058,1889.299159
-27.516694353082084,-51.377802370711585,1500.0
-27.516607048171323,-51.37761779382352,1500.0
-27.51680348422054,-51.377531657821955,1537.07611
-27.51680348422054,-51.37743321677673,1564.883193
-27.51680348422054,-51.37734708088506,1601.959304
-27.51680348422054,-51.37722402959379,1629.766386
-27.51680348422054,-51.37710097830252,1666.842497
-27.51680348422054,-51.376977927011254,1703.918607
-27.51680348422054,-51.37658416295244,1731.72569
-27.51680348422054,-51.37609195772633,1703.918607
-27.51680348422054,-51.375931991035465,1666.842497
-27.516694353082084,-51.37208048566761,1852.223049
-27.516508830146716,-51.3775316604348,1500.0
-27.516748918651313,-51.3774332191698,1518.538055
-27.516748918651313,-51.377371693554686,1537.07611
-27.516748918651313,-51.37728555770574,1564.883193
-27.516748918651313,-51.377187116709365,1601.959304
-27.516748918651313,-51.37710098086042,1629.766386
-27.516748918651313,-51.376953319396364,1666.842497
-27.516748918651313,-51.376547250446514,1703.918607
-27.516748918651313,-51.37605504540354,1666.842497
-27.516748918651313,-51.375931994173314,1629.766386
-27.516596135057476,-51.371772862665125,1889.299159
-27.516705266195935,-51.37171133698897,1917.106242
-27.51534112696525,-51.377384003390375,1500.0
-27.516694353082084,-51.377224034587485,1518.538055
-27.516694353082084,-51.37712559363994,1546.345138
-27.516694353082084,-51.37706406805535,1564.883193
-27.516694353082084,-51.37697793224913,1601.959304
-27.516694353082084,-51.37685488107995,1629.766386
-27.516694353082084,-51.37653494813778,1666.842497
-27.516694353082084,-51.376091963843294,1629.766386
-27.516694353082084,-51.375931997311156,1601.959304
-27.516628874399014,-51.37214202132507,1852.223049
-27.515286561396028,-51.37717481969317,1500.0
-27.51663978751286,-51.376977934868066,1518.538055
-27.51663978751286,-51.37685488375995,1546.345138
-27.51663978751286,-51.376756442861236,1564.883193
-27.51663978751286,-51.37669491730717,1583.421248
-27.51663978751286,-51.376461120287196,1601.959304
-27.51663978751286,-51.376141187320606,1583.421248
-27.51663978751286,-51.37607966176654,1564.883193
-27.51663978751286,-51.37599352600306,1546.345138
-27.51663978751286,-51.375895085104354,1518.538055
-27.515057386005275,-51.37685489248298,1500.0
-27.516585221943632,-51.37639959763898,1518.538055
-27.516519743260563,-51.376005834386,1500.0
-27.516541569488254,-51.37201898030196,1852.223049
-27.516497917032872,-51.37171135270868,1889.299159
-27.51656339571594,-51.371317589345814,1917.106242
-27.516585221943632,-51.371219148471525,1917.106242
-27.51471907947606,-51.376399608650885,1500.0
-27.516465177691327,-51.371649832435196,1889.299159
-27.516399699008257,-51.37767933526817,1500.0
-27.516399699008257,-51.37158831750327,1889.299159
-27.51627965475596,-51.37603045693909,1500.0
-27.514980994208354,-51.37749477375759,1500.0
-27.514413512288392,-51.37605508420453,1500.0
-27.51431529426378,-51.375956652194134,1500.0
-27.514217076239174,-51.37589513646829,1500.0
-27.514937341752972,-51.37583361731176,1500.0
-27.515515736786778,-51.37574748524149,1500.0
-27.515461171217556,-51.37564904849991,1500.0
-27.51542843187601,-51.375587526852655,1500.0
-27.51539569253448,-51.37552600526645,1500.0
-27.514555382768386,-51.37755632916238,1500.0
-27.51536295319294,-51.37546448374128,1500.0
-27.514489904085316,-51.37761785859267,1500.0
-27.514751818817604,-51.37577211471622,1500.0
-27.51442442540224,-51.37767938790082,1500.0
-27.514729992589906,-51.37571059637135,1500.0
-27.5143916860607,-51.37774091485884,1500.0
-27.514358946719163,-51.37783935696001,1500.0
-27.51470816636222,-51.37564907814853,1500.0
-27.51432620737763,-51.3779624084038,1500.0
-27.5142716418084,-51.3780854597499,1500.0
-27.514664513906837,-51.37558756005997,1500.0
-27.51423890246686,-51.378208510949506,1500.0
-27.514184336897635,-51.37829464694488,1500.0
-27.514620861451455,-51.37552604209344,1500.0
-27.5141515975561,-51.37839308849054,1500.0
-27.514075205759184,-51.37855305447314,1500.0
-27.51459903522376,-51.37546452423675,1500.0
-27.513867856596118,-51.37899603589195,1500.0
-27.514609948337608,-51.37537839338106,1500.0
-27.513616854977677,-51.3795374523984,1500.0
-27.514577208996077,-51.37525534791935,1500.0
-27.51354046318076,-51.37977124244145,1500.0
-27.51456629588223,-51.37515691230076,1500.0
-27.51448990408531,-51.37513230611396,1518.538055
-27.514511730313,-51.3750338670954,1518.538055
-27.513474984497684,-51.379832769216264,1500.0
-27.514457164743778,-51.375403016677595,1500.0
-27.514435338516087,-51.37529227293889,1518.538055
-27.514435338516087,-51.37500926098183,1537.07611
-27.514380772946858,-51.37540302008974,1518.538055
-27.51440259917455,-51.37515692286688,1518.538055
-27.51440259917455,-51.37509539856421,1537.07611
-27.514380772946858,-51.374910825668415,1537.07611
-27.513409505814614,-51.37989429586897,1500.0
-27.51432620737763,-51.37546454776183,1518.538055
-27.51434803360532,-51.37531688950868,1518.538055
-27.51430438114994,-51.37514462166875,1546.345138
-27.51432620737763,-51.37497235358467,1546.345138
-27.513376766473073,-51.37995582127036,1500.0
-27.514227989353014,-51.37535380761839,1546.345138
-27.51429346803609,-51.37491083294441,1546.345138
-27.513900595937656,-51.37484930892252,1564.883193
-27.514238902466865,-51.37552607869954,1537.07611
-27.5141515975561,-51.37546455453726,1546.345138
-27.513867856596118,-51.374947751542415,1564.883193
-27.513867856596118,-51.37478778837381,1564.883193
-27.513311287790003,-51.38001734770942,1500.0
-27.514184336897635,-51.37558760621899,1537.07611
-27.514097031986875,-51.375526082087234,1546.345138
-27.514184336897635,-51.375193851475444,1546.345138
-27.51383511725458,-51.375070803504926,1564.883193
-27.513278548448465,-51.38007887295819,1500.0
-27.514107945100715,-51.375649133689606,1537.07611
-27.514020640189955,-51.375587609588365,1546.345138
-27.513802377913045,-51.375193855345344,1564.883193
-27.513802377913045,-51.37472627160953,1564.883193
-27.513245809106934,-51.38014039814592,1500.0
-27.514075205759184,-51.375403040477025,1546.345138
-27.513791464799205,-51.375316907039256,1564.883193
-27.513998813962264,-51.375710664334235,1537.07611
-27.513933335279194,-51.37564914028184,1546.345138
-27.513758725457667,-51.37540304402339,1564.883193
-27.513180330423857,-51.38020192427975,1500.0
-27.51374781234382,-51.37546457145735,1564.883193
-27.513169417310014,-51.380263449302674,1500.0
-27.513867856596125,-51.375772194868965,1518.538055
-27.51382420414074,-51.375710670865395,1546.345138
-27.513736899229976,-51.375526098830264,1564.883193
-27.513136677968475,-51.38032497427677,1500.0
-27.513780551685358,-51.37583372525718,1518.538055
-27.513693246774597,-51.375587629438215,1564.883193
-27.513093025513097,-51.38038650009319,1500.0
-27.51370415988844,-51.37577220451915,1537.07611
-27.51368233366075,-51.37564915665848,1564.883193
-27.51306028617156,-51.38044802491468,1500.0
-27.512972981260795,-51.37583373202018,1500.0
-27.513049373057715,-51.380509549662904,1500.0
-27.51359502874999,-51.37571068707716,1537.07611
-27.51358411563614,-51.37577221414483,1500.0
-27.51300572060233,-51.3805710751741,1500.0
-27.513529550066913,-51.37577221736151,1518.538055
-27.513507723839222,-51.37564916974501,1537.07611
-27.512994807488486,-51.38063259976974,1500.0
-27.51284202389465,-51.375772220932184,1500.0
-27.513474984497684,-51.37571069679435,1518.538055
-27.513453158269993,-51.37558764923888,1537.07611
-27.5130711992854,-51.3806941242555,1500.0
-27.5128311107808,-51.37571070037111,1500.0
-27.513420418928455,-51.375649176288206,1518.538055
-27.513398592700764,-51.37552612879379,1537.07611
-27.51282019766696,-51.375649179871075,1500.0
-27.513365853359232,-51.375587655843105,1518.538055
-27.513365853359232,-51.3754646083975,1537.07611
-27.513027546830024,-51.380755649461506,1500.0
-27.512787458325427,-51.37558765944427,1500.0
-27.513311287790003,-51.37550152599432,1518.538055
-27.513311287790003,-51.375378478609754,1537.07611
-27.513311287790003,-51.3752800406899,1564.883193
-27.513016633716177,-51.38081717384349,1500.0
-27.513256722220774,-51.377987085268195,1500.0
-27.513256722220774,-51.37792556160643,1518.538055
-27.513256722220774,-51.37783942849218,1546.345138
-27.513256722220774,-51.377716381168646,1583.421248
-27.513256722220774,-51.37759333384513,1564.883193
-27.513256722220774,-51.377470286521614,1537.07611
-27.513256722220774,-51.37734723919808,1500.0
-27.51279837143927,-51.37550152985792,1500.0
-27.513256722220774,-51.37540309147421,1518.538055
-27.513256722220774,-51.37509547328748,1537.07611
-27.51298389437464,-51.38087869817666,1500.0
-27.513202156651552,-51.37823318191113,1500.0
-27.513202156651552,-51.37817165827988,1583.421248
-27.513202156651552,-51.37811013464864,1620.497359
-27.513202156651552,-51.378048611017405,1685.380552
-27.513202156651552,-51.37798708738616,1713.187635
-27.513202156651552,-51.377900954314626,1750.263745
-27.513202156651552,-51.37775329761185,1787.339856
-27.513202156651552,-51.37761794559869,1768.8018
-27.513202156651552,-51.377531812527174,1731.72569
-27.513202156651552,-51.37743337470497,1703.918607
-27.513202156651552,-51.377371851073725,1666.842497
-27.513202156651552,-51.37731032744248,1620.497359
-27.513202156651552,-51.377248803811234,1583.421248
-27.513202156651552,-51.37713806129941,1500.0
-27.513114851740784,-51.375378485531314,1500.0
-27.513202156651552,-51.375255438171166,1518.538055
-27.513202156651552,-51.37515700034898,1546.345138
-27.513202156651552,-51.37502164839687,1537.07611
-27.513202156651552,-51.37480016331217,1546.345138
-27.513147591082323,-51.3784177547092,1500.0
-27.513147591082323,-51.378356231108455,1537.07611
-27.513147591082323,-51.378294707507735,1601.959304
-27.513147591082323,-51.378233183907014,1666.842497
-27.513147591082323,-51.37817166030629,1713.187635
-27.513147591082323,-51.37811013670557,1787.339856
-27.513147591082323,-51.37804861310484,1815.146939
-27.513147591082323,-51.37798708950412,1852.223049
-27.513147591082323,-51.37790095647531,1889.299159
-27.513147591082323,-51.3777286904177,1917.106242
-27.513147591082323,-51.37755642429905,1870.761104
-27.513147591082323,-51.37747029127024,1833.684994
-27.513147591082323,-51.37737185349687,1796.608883
-27.513147591082323,-51.37731032989615,1713.187635
-27.513147591082323,-51.37724880629541,1685.380552
-27.513147591082323,-51.37718728269469,1601.959304
-27.513147591082323,-51.37712575909397,1518.538055
-27.513125764854628,-51.37706423550545,1500.0
-27.513082112399253,-51.37525544171738,1500.0
-27.513147591082323,-51.37503395673036,1518.538055
-27.513147591082323,-51.37476325283834,1546.345138
-27.512918415691566,-51.38094022308967,1500.0
-27.513093025513093,-51.37841775661353,1564.883193
-27.513093025513093,-51.37835623304331,1666.842497
-27.513093025513093,-51.37829470947311,1703.918607
-27.513093025513093,-51.378233185902914,1768.8018
-27.513093025513093,-51.37817166233269,1852.223049
-27.513093025513093,-51.378110138762494,1889.299159
-27.513093025513093,-51.37804861519228,1917.106242
-27.513093025513093,-51.3779624822062,1954.182353
-27.513093025513093,-51.37776560681815,1981.989435
-27.513093025513093,-51.37755642663062,1954.182353
-27.513093025513093,-51.37749490306042,1935.644297
-27.513093025513093,-51.37743337949022,1898.568187
-27.513093025513093,-51.37737185592,1870.761104
-27.513093025513093,-51.37731033234981,1833.684994
-27.513093025513093,-51.377248808779584,1750.263745
-27.513093025513093,-51.37718728520939,1666.842497
-27.513093025513093,-51.377125761639185,1601.959304
-27.51300572060233,-51.3751077887073,1500.0
-27.513093025513093,-51.37489860843432,1518.538055
-27.513093025513093,-51.374726342401104,1537.07611
-27.51288567635003,-51.381001747270226,1500.0
-27.51299480748849,-51.37860232916133,1500.0
-27.513038459943868,-51.37854080559723,1500.0
-27.513038459943868,-51.37847928205754,1583.421248
-27.513038459943868,-51.37841775851784,1666.842497
-27.513038459943868,-51.37835623497816,1731.72569
-27.513038459943868,-51.37829471143847,1796.608883
-27.513038459943868,-51.378233187898786,1870.761104
-27.513038459943868,-51.378171664359094,1917.106242
-27.513038459943868,-51.37811014081941,1954.182353
-27.513038459943868,-51.37802400787605,1981.989435
-27.513038459943868,-51.377777913778324,2019.065546
-27.513038459943868,-51.37747029601885,1972.720408
-27.513038459943868,-51.37737185834313,1935.644297
-27.513038459943868,-51.377310334803454,1898.568187
-27.513038459943868,-51.377248811263755,1815.146939
-27.513038459943868,-51.37718728772408,1750.263745
-27.513038459943868,-51.377125764184385,1666.842497
-27.513038459943868,-51.3770642406447,1518.538055
-27.513016633716177,-51.374923221524554,1500.0
-27.513038459943868,-51.37476326027254,1500.0
-27.512874763236187,-51.381063271377556,1500.0
-27.512983894374646,-51.378540807440515,1546.345138
-27.512983894374646,-51.37847928393135,1648.304442
-27.512983894374646,-51.37841776042218,1731.72569
-27.512983894374646,-51.378356236913,1796.608883
-27.512983894374646,-51.37829471340383,1870.761104
-27.512983894374646,-51.37823318989465,1898.568187
-27.512983894374646,-51.378171666385484,1954.182353
-27.512983894374646,-51.37811014287631,1981.989435
-27.512983894374646,-51.378024009975675,2019.065546
-27.512765632097732,-51.3778025261239,2056.141656
-27.512983894374646,-51.37750721251085,2019.065546
-27.512983894374646,-51.37737186076627,1972.720408
-27.512983894374646,-51.3773103372571,1935.644297
-27.512983894374646,-51.37724881374792,1889.299159
-27.512983894374646,-51.37718729023875,1815.146939
-27.512983894374646,-51.37712576672957,1703.918607
-27.512983894374646,-51.3770642432204,1583.421248
-27.512983894374646,-51.37476326398962,1518.538055
-27.512929328805416,-51.3785408092838,1620.497359
-27.512929328805416,-51.378479285805135,1713.187635
-27.512929328805416,-51.37841776232648,1796.608883
-27.512929328805416,-51.37835623884782,1870.761104
-27.512929328805416,-51.37827010598993,1935.644297
-27.512929328805416,-51.378171668411866,1981.989435
-27.512929328805416,-51.378085535553964,2019.065546
-27.512732892756198,-51.37798709808577,2056.141656
-27.512732892756198,-51.37753182446581,2056.141656
-27.512929328805416,-51.37743338666803,2019.065546
-27.512929328805416,-51.377371863189374,2000.527491
-27.512907502577725,-51.37731033972293,1972.720408
-27.512907502577725,-51.37724881624429,1935.644297
-27.512929328805416,-51.37718729275341,1852.223049
-27.512929328805416,-51.37712576927477,1731.72569
-27.512929328805416,-51.37706424579611,1620.497359
-27.512929328805416,-51.37521854143652,1500.0
-27.51288567635003,-51.374898619481804,1500.0
-27.512907502577725,-51.37472635361951,1500.0
-27.51280928455311,-51.38112479598537,1500.0
-27.512874763236187,-51.378602334575206,1537.07611
-27.512874763236187,-51.37854081112706,1648.304442
-27.512874763236187,-51.37847928767893,1750.263745
-27.512874763236187,-51.37841776423079,1833.684994
-27.512874763236187,-51.37835624078266,1898.568187
-27.512874763236187,-51.37829471733452,1935.644297
-27.512874763236187,-51.37823319388637,1981.989435
-27.512874763236187,-51.378147061071196,2019.065546
-27.51272197964235,-51.37804862362742,2056.141656
-27.51272197964235,-51.377433389146084,2056.141656
-27.512852937008496,-51.377371865624696,2019.065546
-27.5128311107808,-51.377187295292494,1889.299159
-27.512874763236187,-51.37712577181994,1768.8018
-27.512852937008496,-51.37706424838402,1648.304442
-27.51277654521158,-51.381186319952306,1500.0
-27.512820197666958,-51.37860233638795,1564.883193
-27.512820197666958,-51.37854081297032,1685.380552
-27.512820197666958,-51.37847928955271,1787.339856
-27.512820197666958,-51.37841776613509,1870.761104
-27.512798371439267,-51.37835624272968,1935.644297
-27.512798371439267,-51.378294719312066,1972.720408
-27.51277654521158,-51.37823319590666,2019.065546
-27.512820197666958,-51.378171672464624,2019.065546
-27.512689240300812,-51.378110149120246,2056.141656
-27.51266741407312,-51.377310344703425,2000.527491
-27.512711066528503,-51.377248821261404,1972.720408
-27.51275471898389,-51.37712577440175,1796.608883
-27.512820197666958,-51.375033978166115,1500.0
-27.51274380587004,-51.381247843858205,1500.0
-27.512765632097732,-51.3786023382007,1601.959304
-27.512765632097732,-51.3785408148136,1713.187635
-27.51274380587004,-51.3784792914387,1815.146939
-27.51274380587004,-51.3784177680516,1898.568187
-27.51265650095928,-51.37817167455203,2056.141656
-27.51270015341466,-51.37737187049531,2056.141656
-27.51267832718697,-51.377064253572016,1685.380552
-27.512503717365444,-51.375403122217975,1500.0
-27.512689240300812,-51.37860234002564,1629.766386
-27.512689240300812,-51.37854081666906,1750.263745
-27.512689240300812,-51.37835624659931,1972.720408
-27.512711066528503,-51.37829472323051,2019.065546
-27.512623761617743,-51.377187302860854,1917.106242
-27.51264558784543,-51.3770027327789,1537.07611
-27.512536456706975,-51.3768181633195,1500.0
-27.512656500959274,-51.378479295174046,1852.223049
-27.512634674731583,-51.37841777186018,1935.644297
-27.512634674731583,-51.37829472520805,2000.527491
-27.512612848503892,-51.37823320189418,2056.141656
-27.512460064910055,-51.37534160565457,1500.0
-27.51251463047929,-51.379045311842916,1500.0
-27.512536456706975,-51.37872539026662,1500.0
-27.51260193539005,-51.378663866934446,1518.538055
-27.51260193539005,-51.378602343638896,1666.842497
-27.51260193539005,-51.378540820343346,1768.8018
-27.51258010916236,-51.37847929706002,1889.299159
-27.51255828293467,-51.37835625048111,2000.527491
-27.51258010916236,-51.37712578455795,1833.684994
-27.512449151796215,-51.37528008576476,1500.0
-27.512547369820822,-51.37866386871665,1546.345138
-27.512547369820822,-51.378602345451625,1685.380552
-27.512547369820822,-51.37854082218659,1796.608883
-27.51252554359313,-51.37841777566873,1954.182353
-27.51252554359313,-51.378294729138666,2037.603601
-27.512481891137746,-51.377371880187624,2037.603601
-27.51243823868237,-51.37521856593596,1500.0
-27.5124928042516,-51.37866387049885,1583.421248
-27.5124928042516,-51.378602347264334,1713.187635
-27.5124928042516,-51.37854082402983,1833.684994
-27.5124928042516,-51.37847930079531,1917.106242
-27.5124928042516,-51.37823320785725,2037.603601
-27.512470978023906,-51.37724883611726,1954.182353
-27.512449151796215,-51.37712578966043,1815.146939
-27.5124928042516,-51.3770642664015,1666.842497
-27.512470978023906,-51.3770027431792,1546.345138
-27.512449151796215,-51.37513243689881,1500.0
-27.51243823868237,-51.37866387228105,1620.497359
-27.51243823868237,-51.37860234907705,1750.263745
-27.51243823868237,-51.37854082587306,1870.761104
-27.51243823868237,-51.37847930266905,1935.644297
-27.51243823868237,-51.37841777946507,1981.989435
-27.51243823868237,-51.378356256261064,2019.065546
-27.51243823868237,-51.37824551451829,2065.410684
-27.51243823868237,-51.378085554175684,2083.948739
-27.512416412454677,-51.37743340821332,2037.603601
-27.512416412454677,-51.377187315397336,1898.568187
-27.51243823868237,-51.37706426897714,1703.918607
-27.51243823868237,-51.37500939397587,1500.0
-27.512361846885447,-51.380694138800266,1500.0
-27.512383673113142,-51.378725397236714,1537.07611
-27.512383673113142,-51.378663874063236,1685.380552
-27.512383673113142,-51.378602350889764,1815.146939
-27.512383673113142,-51.37854082771628,1898.568187
-27.512383673113142,-51.37847930454281,1972.720408
-27.512383673113142,-51.37839317211213,2056.141656
-27.512383673113142,-51.37824551650799,2102.486794
-27.512383673113142,-51.37808555624474,2065.410684
-27.512383673113142,-51.377937900640596,2083.948739
-27.512383673113142,-51.377704112605784,2056.141656
-27.512383673113142,-51.37749493376714,2037.603601
-27.512383673113142,-51.377310364246696,1981.989435
-27.512361846885447,-51.37724884108542,1972.720408
-27.512383673113142,-51.37706427155278,1685.380552
-27.512383673113142,-51.3770027483793,1564.883193
-27.512383673113142,-51.37503400682796,1518.538055
-27.512383673113142,-51.37497248365448,1546.345138
-27.512383673113142,-51.374910960480996,1620.497359
-27.512383673113142,-51.374849437307525,1648.304442
-27.512383673113142,-51.374787914134046,1685.380552
-27.512383673113142,-51.37472639096056,1713.187635
-27.512383673113142,-51.374664867787075,1750.263745
-27.512329107543916,-51.38075566270616,1500.0
-27.512307281316225,-51.37906992874766,1500.0
-27.512329107543916,-51.37878692213135,1500.0
-27.512329107543916,-51.3787253989884,1629.766386
-27.512329107543916,-51.378663875845426,1731.72569
-27.512329107543916,-51.37860235270246,1889.299159
-27.512329107543916,-51.3785408295595,1954.182353
-27.512329107543916,-51.37847930641654,2037.603601
-27.512329107543916,-51.378417783273576,2065.410684
-27.512329107543916,-51.37830704164065,2121.024849
-27.512329107543916,-51.37814708145676,2139.562905
-27.512329107543916,-51.37799942592585,2102.486794
-27.512329107543916,-51.37769181027206,2065.410684
-27.512329107543916,-51.37734728059824,2019.065546
-27.512329107543916,-51.37718732041433,1889.299159
-27.512329107543916,-51.37712579727137,1796.608883
-27.512329107543916,-51.37706427412841,1713.187635
-27.512329107543916,-51.37700275098545,1601.959304
-27.512329107543916,-51.37515705669657,1500.0
-27.512329107543916,-51.3750955335536,1518.538055
-27.512329107543916,-51.37503401041065,1583.421248
-27.512329107543916,-51.37497248726768,1620.497359
-27.512329107543916,-51.37491096412473,1685.380552
-27.512329107543916,-51.37484944098175,1713.187635
-27.512329107543916,-51.37478791783879,1750.263745
-27.512329107543916,-51.37470178545085,1787.339856
-27.512329107543916,-51.374603348409906,1815.146939
-27.512274541974687,-51.3809402327881,1620.497359
-27.512274541974687,-51.38085410044289,1583.421248
-27.512274541974687,-51.380755663450756,1546.345138
-27.512274541974687,-51.38069414033831,1518.538055
-27.512274541974687,-51.3787869238525,1601.959304
-27.512274541974687,-51.37872540074005,1703.918607
-27.512274541974687,-51.378663877627616,1833.684994
-27.512274541974687,-51.37860235451516,1935.644297
-27.512274541974687,-51.37854083140271,2056.141656
-27.512274541974687,-51.378479308290274,2083.948739
-27.512274541974687,-51.37839317594505,2167.369987
-27.512274541974687,-51.37829473895293,2204.446098
-27.512274541974687,-51.37823321584049,2222.984153
-27.512274541974687,-51.378147083495264,2185.908043
-27.512274541974687,-51.378048646503146,2148.831932
-27.512274541974687,-51.37798712339071,2167.369987
-27.512274541974687,-51.377876381812726,2139.562905
-27.512274541974687,-51.377667203242595,2102.486794
-27.512274541974687,-51.37749493849113,2083.948739
-27.512274541974687,-51.37740880614592,2056.141656
-27.512274541974687,-51.377310369153804,2037.603601
-27.512274541974687,-51.377248846041354,1981.989435
-27.512274541974687,-51.37718732292891,1898.568187
-27.512274541974687,-51.37712579981646,1815.146939
-27.512274541974687,-51.377064276704026,1731.72569
-27.512274541974687,-51.37700275359157,1620.497359
-27.512274541974687,-51.3751570602182,1518.538055
-27.512274541974687,-51.37509553710576,1583.421248
-27.512274541974687,-51.37503401399331,1648.304442
-27.512274541974687,-51.37497249088087,1703.918607
-27.512274541974687,-51.374910967768415,1768.8018
-27.512274541974687,-51.37484944465598,1796.608883
-27.512274541974687,-51.37476331231077,1833.684994
-27.512274541974687,-51.37464026608586,1870.761104
-27.512274541974687,-51.374541829093744,1898.568187
-27.512132671494697,-51.38122323972789,1685.380552
-27.512219976405465,-51.38105097502525,1648.304442
-27.512219976405465,-51.38085410113867,1620.497359
-27.512219976405465,-51.38075566419538,1583.421248
-27.512219976405465,-51.38069414111344,1546.345138
-27.512219976405465,-51.38063261803152,1518.538055
-27.512198150177774,-51.37914375953428,1500.0
-27.512219976405465,-51.378946885598864,1500.0
-27.512219976405465,-51.378848448655575,1546.345138
-27.512219976405465,-51.37878692557365,1685.380552
-27.512219976405465,-51.37872540249172,1833.684994
-27.512219976405465,-51.378663879409785,1935.644297
-27.512219976405465,-51.37860235632786,2037.603601
-27.512219976405465,-51.37854083324593,2139.562905
-27.512219976405465,-51.378479310163996,2185.908043
-27.512219976405465,-51.37841778708207,2250.791236
-27.512219976405465,-51.37835626400014,2287.867346
-27.512219976405465,-51.37827013169765,2306.405401
